,filename,simbad_name
2269,Database/TIC 301051051.csv,TIC 301051051
2270,Database/TIC 96195878.csv,TIC 96195878
2271,Database/TIC 5362024.csv,TIC 5362024
2272,Database/Gaia DR2 2423292879948720000.csv,2MASS J00175884-1327204
2273,Database/TIC 404794021.csv,TIC 404794021
2274,Database/TIC 59850018.csv,TIC 59850018
2275,Database/HD 164922.csv,TIC 159019691
2276,Database/TIC 144436246.csv,TIC 144436246
2277,Database/TIC 238633709.csv,TIC 238633709
2278,Database/TIC 214547556.csv,TIC 214547556
2279,Database/TIC 343886954.csv,TIC 343886954
2280,Database/BD +20 1790.csv,TIC 165980070
2281,Database/HD 190647.csv,TIC 48777312
2282,Database/TIC 466585876.csv,TIC 466585876
2283,Database/TIC 394015919.csv,TIC 394015919
2284,Database/TIC 155776776.csv,TIC 155776776
2285,Database/TIC 161381143.csv,WISE J230025.89-531342.2
2286,Database/TIC 13894108.csv,TIC 13894108
2287,Database/24 Sextanis.csv,TIC 1713457
2288,Database/TIC 219698951.csv,TIC 219698951
2289,Database/TIC 408819542.csv,TIC 408819542
2290,Database/HD 131664.csv,TIC 402802683
2291,Database/TIC 270415707.csv,TIC 270415707
2292,Database/TIC 88405751.csv,TIC 88405751
2293,Database/TIC 167480388.csv,TIC 167480388
2294,Database/TIC 22121759.csv,TIC 22121759
2295,Database/TIC 33820550.csv,TIC 33820550
2296,Database/TIC 219400024.csv,TIC 219400024
2297,Database/TIC 49406320.csv,TIC 49406320
2298,Database/TIC 110451539.csv,TIC 110451539
2299,Database/TIC 214723875.csv,TIC 214723875
2300,Database/TIC 176287658.csv,TIC 176287658
2301,Database/HD 220074.csv,TIC 269237357
2302,Database/TIC 469246367.csv,TIC 469246367
2303,Database/HAT-P-13.csv,TIC 20096620
2304,Database/TIC 229257881.csv,TIC 229257881
2305,Database/HD 201092.csv,TIC 165602023
2306,Database/TIC 330872058.csv,TIC 330872058
2307,Database/TIC 357239551.csv,TIC 357239551
2308,Database/TIC 349155285.csv,TIC 349155285
2309,Database/TIC 294212483.csv,TIC 294212483
2310,Database/TIC 149672905.csv,TIC 149672905
2311,Database/TIC 34068865.csv,TOI-731
2312,Database/TIC 72576236.csv,TIC 72576236
2313,Database/TIC 270377865.csv,TIC 270377865
2314,Database/TIC 131329169.csv,TIC 131329169
2315,Database/TIC 392094347.csv,TIC 392094347
2316,Database/TIC 29495621.csv,TIC 29495621
2317,Database/TIC 291152372.csv,TIC 291152372
2318,Database/TIC 422382572.csv,TIC 422382572
2319,Database/TIC 469697722.csv,TIC 469697722
2320,Database/TIC 230345672.csv,TIC 230345672
2321,Database/TIC 441501782.csv,TIC 441501782
2322,Database/TIC 14088139.csv,TIC 14088139
2323,Database/TIC 178948633.csv,TIC 178948633
2324,Database/HD 86226.csv,CD-23  8866
2325,Database/TIC 129862725.csv,TIC 129862725
2326,Database/TIC 125217871.csv,TIC 125217871
2327,Database/TIC 330551022.csv,TIC 330551022
2328,Database/TIC 280793949.csv,TIC 280793949
2329,Database/TIC 202364222.csv,TIC 202364222
2330,Database/TIC 147466257.csv,TIC 147466257
2331,Database/TIC 154234114.csv,TIC 154234114
2332,Database/TIC 144504182.csv,TIC 144504182
2333,Database/Gaia DR2 6146374663329411968.csv,CD-41  7163
2334,Database/TIC 20066082.csv,TIC 20066082
2335,Database/GJ 176.csv,TIC 397354290
2336,Database/omicron CrB.csv,TIC 357502856
2337,Database/TIC 61383320.csv,TIC 61383320
2338,Database/TIC 234547938.csv,TIC 234547938
2339,Database/TIC 263792500.csv,TIC 263792500
2340,Database/TIC 169725962.csv,TIC 169725962
2341,Database/TIC 158624542.csv,TIC 158624542
2342,Database/TIC 232074535.csv,TIC 232074535
2343,Database/TIC 37380603.csv,TIC 37380603
2344,Database/TIC 49786002.csv,TIC 49786002
2345,Database/TIC 14718770.csv,TIC 14718770
2346,Database/HD 145457.csv,TIC 236339228
2347,Database/TIC 29987134.csv,TIC 29987134
2348,Database/TIC 447989227.csv,TIC 447989227
2349,Database/TIC 211217450.csv,TIC 211217450
2350,Database/HD 37605.csv,TIC 144730053
2351,Database/TIC 72638876.csv,TIC 72638876
2352,Database/TIC 278861774.csv,TIC 278861774
2353,Database/TIC 413376528.csv,TIC 413376528
2354,Database/TIC 153027837.csv,TIC 153027837
2355,Database/TIC 322051760.csv,TIC 322051760
2356,Database/TIC 305573888.csv,TIC 305573888
2357,Database/TIC 231311876.csv,TIC 231311876
2358,Database/TIC 157793169.csv,TIC 157793169
2359,Database/HAT-P-12.csv,Gaia EDR3 1499514786891168640
2360,Database/TIC 297075867.csv,TIC 297075867
2361,Database/TIC 168903529.csv,TIC 168903529
2362,Database/TIC 114021052.csv,TIC 114021052
2363,Database/TIC 200372006.csv,TIC 200372006
2364,Database/TIC 283826260.csv,TIC 283826260
2365,Database/TIC 270205941.csv,TIC 270205941
2366,Database/Gaia DR1 2391838424962173440.csv,BD-21  6419
2367,Database/TIC 217331269.csv,TIC 217331269
2368,Database/TIC 176942328.csv,TIC 176942328
2369,Database/TIC 72818359.csv,TIC 72818359
2370,Database/TIC 136842396.csv,BD-11   286
2371,Database/TIC 301636441.csv,TIC 301636441
2372,Database/TIC 11568630.csv,TIC 11568630
2373,Database/TIC 38202481.csv,TIC 38202481
2374,Database/TIC 157324520.csv,TIC 157324520
2375,Database/TIC 933650.csv,TIC 933650
2376,Database/TIC 437242640.csv,TIC 437242640
2377,Database/TIC 468285170.csv,TIC 468285170
2378,Database/TIC 25207151.csv,TIC 25207151
2379,Database/TIC 418633250.csv,TIC 418633250
2380,Database/HD 46375.csv,TIC 234928947
2381,Database/Kepler-15.csv,TIC 27774415
2382,Database/TIC 179047334.csv,TIC 179047334
2383,Database/HD 20782.csv,TIC 144503325
2384,Database/HATS-2.csv,TIC 413376180
2385,Database/HD 108147.csv,TIC 450491293
2386,Database/TIC 139357121.csv,TIC 139357121
2387,Database/TIC 26352428.csv,TIC 26352428
2388,Database/TYC9111-1423-1.csv,TYC 9111-1423-1
2389,Database/TIC 61099713.csv,TIC 61099713
2390,Database/TIC 388632909.csv,TIC 388632909
2391,Database/TIC 98681876.csv,TIC 98681876
2392,Database/TIC 97470730.csv,TIC 97470730
2393,Database/TIC 268785093.csv,TIC 268785093
2394,Database/TIC 71841620.csv,TIC 71841620
2395,Database/TIC 408586952.csv,TIC 408586952
2396,Database/TIC 175407829.csv,TIC 175407829
2397,Database/TIC 466892969.csv,TIC 466892969
2398,Database/TIC 185246326.csv,TIC 185246326
2399,Database/TIC 160033273.csv,TIC 160033273
2400,Database/TIC 319708685.csv,TIC 319708685
2401,Database/TIC 186579346.csv,TIC 186579346
2402,Database/TIC 143332975.csv,TIC 143332975
2403,Database/WASP-78.csv,TIC 139528693
2404,Database/TIC 432235014.csv,TIC 432235014
2405,Database/GJ 3021.csv,TIC 290543478
2406,Database/TIC 454736241.csv,TIC 454736241
2407,Database/WASP-44.csv,TIC 12862099
2408,Database/TYC1472-1436-2.csv,* alf Boo B
2409,Database/TIC 38562310.csv,TIC 38562310
2410,Database/HD25535A.csv,HD  25535A
2411,Database/TIC 206605718.csv,TIC 206605718
2412,Database/TIC 200658785.csv,TIC 200658785
2413,Database/TIC 114182302.csv,TIC 114182302
2414,Database/TIC 23874178.csv,TIC 23874178
2415,Database/TIC 20923202.csv,TIC 20923202
2416,Database/TIC 243146568.csv,Gaia EDR3 2788816827588309120
2417,Database/TIC 7222091.csv,TIC 7222091
2418,Database/HD 32147.csv,TIC 213041474
2419,Database/TIC 383521659.csv,TIC 383521659
2420,Database/TIC 368726636.csv,TIC 368726636
2421,Database/TIC 408817657.csv,TIC 408817657
2422,Database/TIC 75673519.csv,TIC 75673519
2423,Database/TIC 26123781.csv,TIC 26123781
2424,Database/TIC 415868365.csv,TIC 415868365
2425,Database/TIC 171650901.csv,TIC 171650901
2426,Database/TIC 371127111.csv,TIC 371127111
2427,Database/Gaia DR2 6153706477443518976.csv,PLX 2931
2428,Database/TIC 166698220.csv,TIC 166698220
2429,Database/HD 212301.csv,TIC 317057430
2430,Database/TIC 419366667.csv,TIC 419366667
2431,Database/TIC 98034003.csv,TIC 98034003
2432,Database/TIC 219221189.csv,TIC 219221189
2433,Database/TIC 144873108.csv,TIC 144873108
2434,Database/TIC 41520825.csv,TIC 41520825
2435,Database/TIC 467911292.csv,TIC 467911292
2436,Database/TIC 22295632.csv,TIC 22295632
2437,Database/TIC 24398701.csv,TIC 24398701
2438,Database/TIC 280313260.csv,TIC 280313260
2439,Database/Gaia DR2 6143193020276098432.csv,TYC 8233-68-1
2440,Database/TIC 393546540.csv,TIC 393546540
2441,Database/Gaia DR2 6182594053814895872.csv,CD-28  9963
2442,Database/TIC 6013637.csv,TIC 6013637
2443,Database/TIC 20416870.csv,TIC 20416870
2444,Database/TIC 469936356.csv,TIC 469936356
2445,Database/TIC 290305042.csv,TIC 290305042
2446,Database/TIC 334994474.csv,TIC 334994474
2447,Database/TIC 257193252.csv,TIC 257193252
2448,Database/HD 96127.csv,TIC 252803484
2449,Database/WASP-37.csv,TIC 368805700
2450,Database/TIC 101647759.csv,TIC 101647759
2451,Database/TIC 35491954.csv,TIC 35491954
2452,Database/TIC 382416191.csv,TIC 382416191
2453,Database/TIC 114809058.csv,TIC 114809058
2454,Database/HD 221287.csv,TIC 231716612
2455,Database/TIC 425162789.csv,TIC 425162789
2456,Database/TIC 248740527.csv,TIC 248740527
2457,Database/TIC 69889261.csv,TIC 69889261
2458,Database/HD 206610.csv,TIC 333314269
2459,Database/GJ559A.csv,PLX 3309
2460,Database/TIC 226107999.csv,TIC 226107999
2461,Database/TIC 272309839.csv,TIC 272309839
2462,Database/TIC 266997586.csv,TIC 266997586
2463,Database/HD 88133.csv,TIC 27073220
2464,Database/TIC 332819192.csv,TIC 332819192
2465,Database/TIC 262818224.csv,TIC 262818224
2466,Database/61 Vir.csv,TIC 422478973
2467,Database/TIC 27549653.csv,TIC 27549653
2468,Database/TIC 380675208.csv,TIC 380675208
2469,Database/TIC 156576373.csv,TIC 156576373
2470,Database/TIC 131342369.csv,TIC 131342369
2471,Database/TIC 349491678.csv,TIC 349491678
2472,Database/TIC 28053245.csv,TIC 28053245
2473,Database/TIC 381316671.csv,TIC 381316671
2474,Database/TIC 139444375.csv,TIC 139444375
2475,Database/TIC 180030300.csv,TIC 180030300
2476,Database/TIC 421472503.csv,TIC 421472503
2477,Database/TIC 243921117.csv,TIC 243921117
2478,Database/TIC 308983576.csv,TIC 308983576
2479,Database/HD 218566.csv,TIC 278952345
2480,Database/HD 32518.csv,TIC 310836777
2481,Database/TIC 179012583.csv,TIC 179012583
2482,Database/HD 4614.csv,IDS 00430+5717 A
2483,Database/TIC 264170285.csv,TIC 264170285
2484,Database/TIC 307233427.csv,TIC 307233427
2485,Database/TIC 268731357.csv,TIC 268731357
2486,Database/TIC 125250745.csv,TIC 125250745
2487,Database/HD 86081.csv,TIC 62760824
2488,Database/HD 4628.csv,TIC 257393898
2489,Database/TIC 1628071.csv,TIC 1628071
2490,Database/TIC 71739520.csv,TIC 71739520
2491,Database/TIC 425934574.csv,TIC 425934574
2492,Database/TIC 267757864.csv,TIC 267757864
2493,Database/HAT-P-49.csv,TIC 99224131
2494,Database/TIC 126263146.csv,TIC 126263146
2495,Database/TIC 255263370.csv,TIC 255263370
2496,Database/TIC 49332521.csv,TIC 49332521
2497,Database/TIC 270467446.csv,TIC 270467446
2498,Database/TIC 1192946.csv,TIC 1192946
2499,Database/TIC 281909674.csv,TIC 281909674
2500,Database/TIC 231267777.csv,TIC 231267777
2501,Database/TIC 120459870.csv,TIC 120459870
2502,Database/TIC 46907042.csv,TIC 46907042
2503,Database/HD 43691.csv,TIC 258444495
2504,Database/TIC 74129611.csv,TIC 74129611
2505,Database/TIC 21621578.csv,TIC 21621578
2506,Database/TIC 462587845.csv,TIC 462587845
2507,Database/TIC 381949148.csv,TIC 381949148
2508,Database/TIC 422349881.csv,TIC 422349881
2509,Database/TIC 193023697.csv,TIC 193023697
2510,Database/TIC 323246698.csv,TIC 323246698
2511,Database/CoRoT-1.csv,TIC 36352297
2512,Database/TIC 289673491.csv,TIC 289673491
2513,Database/TIC 299018365.csv,TIC 299018365
2514,Database/14 And.csv,TIC 333225860
2515,Database/TIC 449486081.csv,TIC 449486081
2516,Database/TIC 83151778.csv,TIC 83151778
2517,Database/TIC 467806117.csv,TIC 467806117
2518,Database/TIC 24594228.csv,TIC 24594228
2519,Database/TIC 224270730.csv,TIC 224270730
2520,Database/TIC 19869251.csv,TIC 19869251
2521,Database/TIC 149590989.csv,TIC 149590989
2522,Database/TIC 258674176.csv,TIC 258674176
2523,Database/TIC 7144533.csv,TIC 7144533
2524,Database/TIC 456868701.csv,TIC 456868701
2525,Database/HD 101501.csv,TIC 101641846
2526,Database/TIC 219143616.csv,TIC 219143616
2527,Database/TIC 72814920.csv,TIC 72814920
2528,Database/TIC 117550432.csv,TIC 117550432
2529,Database/HD 100623.csv,TIC 57611256
2530,Database/TIC 393844873.csv,TIC 393844873
2531,Database/HD 106252.csv,TIC 397558558
2532,Database/Gaia DR2 6553614253923452800.csv,1RXS J230547.3-355125
2533,Database/TIC 95431211.csv,TIC 95431211
2534,Database/TIC 402993451.csv,TIC 402993451
2535,Database/TIC 391844777.csv,TIC 391844777
2536,Database/HD 136352.csv,PLX 3462
2537,Database/TIC 310024075.csv,TIC 310024075
2538,Database/TIC 161162039.csv,TIC 161162039
2539,Database/HD 43848.csv,TIC 393385130
2540,Database/TIC 165942060.csv,TIC 165942060
2541,Database/TIC 374420685.csv,TIC 374420685
2542,Database/TIC 271701447.csv,TIC 271701447
2543,Database/TIC 292987389.csv,TIC 292987389
2544,Database/TIC 32550957.csv,TIC 32550957
2545,Database/TIC 273864083.csv,TIC 273864083
2546,Database/TIC 207585172.csv,TIC 207585172
2547,Database/TIC 278829597.csv,TIC 278829597
2548,Database/TIC 66653445.csv,TIC 66653445
2549,Database/TIC 237933451.csv,TIC 237933451
2550,Database/TIC 366623694.csv,TIC 366623694
2551,Database/TIC 277893895.csv,TIC 277893895
2552,Database/TIC 53178075.csv,TIC 53178075
2553,Database/TIC 469849622.csv,TIC 469849622
2554,Database/HD 47186.csv,TIC 101145648
2555,Database/TIC 308226686.csv,TIC 308226686
2556,Database/TIC 158067487.csv,TIC 158067487
2557,Database/TIC 48974071.csv,TIC 48974071
2558,Database/HD 166.csv,TIC 238432056
2559,Database/TIC 251854607.csv,TIC 251854607
2560,Database/TIC 408005982.csv,TIC 408005982
2561,Database/TIC 368788781.csv,TIC 368788781
2562,Database/TIC 242092072.csv,TIC 242092072
2563,Database/HD 101930.csv,TIC 267399515
2564,Database/HD 38801.csv,TIC 66650754
2565,Database/TIC 123366965.csv,TIC 123366965
2566,Database/TIC 206412735.csv,TIC 206412735
2567,Database/TIC 16909043.csv,TIC 16909043
2568,Database/TIC 459558974.csv,TIC 459558974
2569,Database/NGC 2423 3.csv,TIC 288474555
2570,Database/TIC 7150142.csv,TIC 7150142
2571,Database/TIC 390814862.csv,TIC 390814862
2572,Database/TIC 97271834.csv,TIC 97271834
2573,Database/TIC 71960105.csv,TIC 71960105
2574,Database/TIC 37458451.csv,TIC 37458451
2575,Database/Gaia DR2 5336820332173717632.csv,GSC 08963-01558
2576,Database/TIC 350348591.csv,TIC 350348591
2577,Database/HD 40979.csv,TIC 440489582
2578,Database/TIC 389423271.csv,TIC 389423271
2579,Database/TIC 292206680.csv,TIC 292206680
2580,Database/TIC 201236480.csv,TIC 201236480
2581,Database/HD 5319.csv,TIC 344627954
2582,Database/HD 108874.csv,TIC 371621238
2583,Database/TIC 146364192.csv,TIC 146364192
2584,Database/WASP-36.csv,TIC 13349647
2585,Database/HD 19373.csv,TIC 116988032
2586,Database/TIC 425935521.csv,TIC 425935521
2587,Database/TIC 237924298.csv,TIC 237924298
2588,Database/TIC 158187836.csv,TIC 158187836
2589,Database/TIC 47386139.csv,TIC 47386139
2590,Database/CoRoT-23.csv,TIC 108155949
2591,Database/WASP-22.csv,Gaia DR2 5086537022856406272
2592,Database/TIC 49526336.csv,TIC 49526336
2593,Database/TIC 76435066.csv,TIC 76435066
2594,Database/TIC 101955023.csv,TIC 101955023
2595,Database/TIC 66695166.csv,TIC 66695166
2596,Database/TIC 41859985.csv,TIC 41859985
2597,Database/TIC 214991065.csv,TIC 214991065
2598,Database/TIC 19940761.csv,TIC 19940761
2599,Database/TIC 392834850.csv,TIC 392834850
2600,Database/TIC 395665737.csv,TIC 395665737
2601,Database/TIC 98393577.csv,TIC 98393577
2602,Database/TIC 12008201.csv,TIC 12008201
2603,Database/TIC 283712633.csv,TIC 283712633
2604,Database/TIC 117881543.csv,TIC 117881543
2605,Database/TIC 75866530.csv,TIC 75866530
2606,Database/TIC 168208627.csv,TIC 168208627
2607,Database/TIC 409083574.csv,TIC 409083574
2608,Database/TIC 428673146.csv,TIC 428673146
2609,Database/TIC 254327587.csv,TIC 254327587
2610,Database/TIC 271972463.csv,TIC 271972463
2611,Database/TIC 235066737.csv,TIC 235066737
2612,Database/TIC 49596352.csv,TIC 49596352
2613,Database/TIC 120461526.csv,TIC 120461526
2614,Database/HD 149382.csv,TIC 57945782
2615,Database/HD 102195.csv,TIC 397024052
2616,Database/TIC 144250882.csv,TIC 144250882
2617,Database/TIC 245792850.csv,TIC 245792850
2618,Database/TIC 248807074.csv,TIC 248807074
2619,Database/TIC 197602069.csv,TIC 197602069
2620,Database/TIC 77957141.csv,TIC 77957141
2621,Database/TIC 52059019.csv,TIC 52059019
2622,Database/TIC 122574949.csv,TIC 122574949
2623,Database/HAT-P-1.csv,TIC 346338552
2624,Database/TIC 255415486.csv,TIC 255415486
2625,Database/TIC 9805091.csv,TIC 9805091
2626,Database/TIC 244178486.csv,TIC 244178486
2627,Database/TIC 206361964.csv,TIC 206361964
2628,Database/TIC 376904847.csv,TIC 376904847
2629,Database/TIC 1720764.csv,TIC 1720764
2630,Database/TIC 67379990.csv,TIC 67379990
2631,Database/TIC 131117847.csv,TIC 131117847
2632,Database/TIC 188087957.csv,TIC 188087957
2633,Database/TIC 351535191.csv,TIC 351535191
2634,Database/TIC 6176523.csv,TIC 6176523
2635,Database/TIC 410187303.csv,TIC 410187303
2636,Database/TIC 435198528.csv,TIC 435198528
2637,Database/TIC 183537452.csv,TIC 183537452
2638,Database/TIC 130637818.csv,TIC 130637818
2639,Database/TIC 220323515.csv,TIC 220323515
2640,Database/HD 120136.csv,TIC 72506701
2641,Database/GJ559B.csv,* alf Cen B
2642,Database/TIC 319244608.csv,TIC 319244608
2643,Database/2MASS J00204007+3159239.csv,TIC 57984377
2644,Database/TIC 194920626.csv,TIC 194920626
2645,Database/TIC 279246287.csv,TIC 279246287
2646,Database/TIC 139201.csv,TIC 139201
2647,Database/TIC 354619745.csv,TIC 354619745
2648,Database/HD 149143.csv,TIC 281520119
2649,Database/TIC 321125648.csv,TIC 321125648
2650,Database/HD41742.csv,PLX 1411
2651,Database/TIC 273418879.csv,TIC 273418879
2652,Database/TIC 301531523.csv,TIC 301531523
2653,Database/TIC 368866492.csv,TIC 368866492
2654,Database/HD 72659.csv,TIC 121284864
2655,Database/TIC 114434141.csv,TIC 114434141
2656,Database/81 Cet.csv,TIC 35725282
2657,Database/HD168432.csv,PLX 4203
2658,Database/TIC 129855305.csv,TIC 129855305
2659,Database/TIC 271677262.csv,TIC 271677262
2660,Database/TIC 382969293.csv,TIC 382969293
2661,Database/HD 27894.csv,TIC 396697266
2662,Database/TIC 283552865.csv,TIC 283552865
2663,Database/TIC 37323443.csv,TIC 37323443
2664,Database/TIC 387292987.csv,TIC 387292987
2665,Database/TIC 129810103.csv,TIC 129810103
2666,Database/TIC 243014114.csv,TIC 243014114
2667,Database/TIC 158812658.csv,TIC 158812658
2668,Database/TIC 141595550.csv,TIC 141595550
2669,Database/TIC 24924439.csv,TIC 24924439
2670,Database/TIC 347572104.csv,TIC 347572104
2671,Database/TIC 197763087.csv,TIC 197763087
2672,Database/TIC 4610441.csv,TIC 4610441
2673,Database/TIC 70750870.csv,TIC 70750870
2674,Database/TIC 176385770.csv,TIC 176385770
2675,Database/TIC 251110836.csv,TIC 251110836
2676,Database/HD 30495.csv,TIC 117979951
2677,Database/TIC 433365142.csv,TIC 433365142
2678,Database/TIC 156714405.csv,TIC 156714405
2679,Database/TIC 212959156.csv,TIC 212959156
2680,Database/HD191760B.csv,HD 191760B
2681,Database/TIC 261258146.csv,TIC 261258146
2682,Database/TIC 446973978.csv,TIC 446973978
2683,Database/TIC 408006047.csv,TIC 408006047
2684,Database/TIC 408486498.csv,TIC 408486498
2685,Database/TIC 262457542.csv,TIC 262457542
2686,Database/TIC 156824336.csv,TIC 156824336
2687,Database/TIC 201292718.csv,TIC 201292718
2688,Database/CoRoT-2.csv,TIC 391958006
2689,Database/TIC 165909249.csv,TIC 165909249
2690,Database/TIC 404472155.csv,TIC 404472155
2691,Database/GJ 674.csv,TIC 218263393
2692,Database/TIC 381559060.csv,TIC 381559060
2693,Database/TIC 445062554.csv,TIC 445062554
2694,Database/TIC 86130229.csv,TIC 86130229
2695,Database/TIC 157594396.csv,TIC 157594396
2696,Database/TIC 302326422.csv,TIC 302326422
2697,Database/TIC 70964316.csv,TIC 70964316
2698,Database/TIC 306844182.csv,TIC 306844182
2699,Database/TIC 166679618.csv,TIC 166679618
2700,Database/TIC 87418452.csv,TIC 87418452
2701,Database/TIC 234523559.csv,TIC 234523559
2702,Database/GJ 649.csv,TIC 236743275
2703,Database/Tau1 Gruis.csv,TIC 161314759
2704,Database/TIC 248411315.csv,TIC 248411315
2705,Database/TIC 45968114.csv,TIC 45968114
2706,Database/TIC 393584005.csv,TIC 393584005
2707,Database/CoRoT-3.csv,TIC 392353449
2708,Database/TIC 464452462.csv,TIC 464452462
2709,Database/TIC 180664865.csv,TIC 180664865
2710,Database/TIC 144200130.csv,TIC 144200130
2711,Database/HD 8574.csv,TIC 18121498
2712,Database/TIC 81297705.csv,TIC 81297705
2713,Database/TIC 348938957.csv,TIC 348938957
2714,Database/TIC 372736649.csv,TIC 372736649
2715,Database/TIC 5102485.csv,TIC 5102485
2716,Database/TIC 50933417.csv,TIC 50933417
2717,Database/TIC 400701350.csv,TIC 400701350
2718,Database/TIC 79568861.csv,TIC 79568861
2719,Database/TIC 447039116.csv,TIC 447039116
2720,Database/HD 117176.csv,TIC 95473936
2721,Database/TIC 161522366.csv,TIC 161522366
2722,Database/TIC 189996908.csv,TIC 189996908
2723,Database/TIC 375122615.csv,TIC 375122615
2724,Database/TIC 62569281.csv,TIC 62569281
2725,Database/TIC 423442495.csv,TIC 423442495
2726,Database/TIC 467956520.csv,TIC 467956520
2727,Database/TIC 318301685.csv,TIC 318301685
2728,Database/TIC 305909935.csv,TIC 305909935
2729,Database/TIC 89684637.csv,TIC 89684637
2730,Database/TIC 328159699.csv,TIC 328159699
2731,Database/TIC 238815210.csv,TIC 238815210
2732,Database/TIC 29861601.csv,TIC 29861601
2733,Database/TIC 44895171.csv,TIC 44895171
2734,Database/TIC 51531952.csv,TIC 51531952
2735,Database/HD 219134.csv,TOI-1469
2736,Database/HD 90839.csv,TIC 416519065
2737,Database/TIC 435045600.csv,TIC 435045600
2738,Database/TIC 144503312.csv,Gaia EDR3 5060105897197110144
2739,Database/75 Cet.csv,TIC 251095345
2740,Database/TIC 350295877.csv,TIC 350295877
2741,Database/TIC 122797.csv,TIC 122797
2742,Database/TIC 100100827.csv,2MASS J01372503-4540404
2743,Database/TIC 383006458.csv,TIC 383006458
2744,Database/TIC 49243443.csv,TIC 49243443
2745,Database/TIC 155996406.csv,TIC 155996406
2746,Database/HD 84737.csv,TIC 23969522
2747,Database/TIC 51362994.csv,TIC 51362994
2748,Database/TIC 350136745.csv,TIC 350136745
2749,Database/11 Com.csv,TIC 72437047
2750,Database/TIC 152061657.csv,TIC 152061657
2751,Database/TIC 281667171.csv,TIC 281667171
2752,Database/TIC 381133463.csv,TIC 381133463
2753,Database/TIC 144276313.csv,PLX 5703
2754,Database/TIC 205175750.csv,TIC 205175750
2755,Database/TIC 260852224.csv,TIC 260852224
2756,Database/HD 11506.csv,TIC 266680498
2757,Database/TIC 103916576.csv,TIC 103916576
2758,Database/TIC 279675336.csv,TIC 279675336
2759,Database/TIC 449902497.csv,TIC 449902497
2760,Database/HD 210702.csv,TIC 456826468
2761,Database/TIC 90294175.csv,TIC 90294175
2762,Database/Iota Draconis.csv,TIC 165722603
2763,Database/TIC 290716988.csv,TIC 290716988
2764,Database/TIC 9787111.csv,TIC 9787111
2765,Database/TIC 57795530.csv,TIC 57795530
2766,Database/TIC 175800228.csv,TIC 175800228
2767,Database/WASP-21.csv,TIC 436478932
2768,Database/TIC 79698690.csv,TIC 79698690
2769,Database/TIC 93716438.csv,TIC 93716438
2770,Database/TIC 411247704.csv,TIC 411247704
2771,Database/HD 28185.csv,TIC 37947783
2772,Database/HD 43042.csv,TIC 46125330
2773,Database/TIC 315568090.csv,TIC 315568090
2774,Database/TIC 452468734.csv,TIC 452468734
2775,Database/TIC 152970468.csv,TIC 152970468
2776,Database/HD 196050.csv,USNO-B1.0 0293-00863194
2777,Database/TIC 33949151.csv,TIC 33949151
2778,Database/TIC 228761127.csv,TIC 228761127
2779,Database/TIC 173372645.csv,TIC 173372645
2780,Database/TIC 47089299.csv,TIC 47089299
2781,Database/TIC 52687259.csv,TIC 52687259
2782,Database/HD 167042.csv,TIC 353988778
2783,Database/TIC 168281028.csv,TYC 6622-794-1
2784,Database/TIC 92361975.csv,TIC 92361975
2785,Database/TIC 279859945.csv,TIC 279859945
2786,Database/BD -17 0063.csv,TIC 75377076
2787,Database/TIC 129276723.csv,TIC 129276723
2788,Database/TIC 20542562.csv,TIC 20542562
2789,Database/TIC 47562018.csv,TIC 47562018
2790,Database/TIC 32550429.csv,TIC 32550429
2791,Database/TIC 312507379.csv,TIC 312507379
2792,Database/Gaia DR2 2326931509091574400.csv,Cl* Blanco    1    WGL       2
2793,Database/TIC 365006720.csv,TIC 365006720
2794,Database/TIC 180325572.csv,TIC 180325572
2795,Database/TIC 318125360.csv,TIC 318125360
2796,Database/TIC 9591283.csv,TIC 9591283
2797,Database/TIC 182044759.csv,TIC 182044759
2798,Database/TIC 211438925.csv,TIC 211438925
2799,Database/TIC 20283175.csv,TIC 20283175
2800,Database/TIC 318686860.csv,PLX 1755
2801,Database/TIC 379241420.csv,TIC 379241420
2802,Database/TIC 34288801.csv,TIC 34288801
2803,Database/TIC 380916171.csv,TIC 380916171
2804,Database/TIC 248048656.csv,TIC 248048656
2805,Database/TIC 243979187.csv,TIC 243979187
2806,Database/Gaia DR2 2397603615399046784.csv,BD-21  6303
2807,Database/Qatar 2.csv,TIC 2521105
2808,Database/TIC 435915513.csv,TIC 435915513
2809,Database/TIC 23088523.csv,TIC 23088523
2810,Database/HD46202.csv,Cl* NGC 2244     PS     305
2811,Database/TIC 125791049.csv,TIC 125791049
2812,Database/TIC 368786436.csv,TIC 368786436
2813,Database/TIC 124939805.csv,TIC 124939805
2814,Database/TIC 465961877.csv,TIC 465961877
2815,Database/TIC 249736205.csv,TIC 249736205
2816,Database/TIC 305463595.csv,TIC 305463595
2817,Database/HD 22484.csv,TIC 311092847
2818,Database/TIC 593230.csv,TIC 593230
2819,Database/TIC 141326842.csv,TIC 141326842
2820,Database/TIC 308840739.csv,TIC 308840739
2821,Database/WASP-25.csv,TIC 229047362
2822,Database/HAT-P-4.csv,TIC 138294130
2823,Database/TIC 441200937.csv,TIC 441200937
2824,Database/TIC 269940893.csv,TIC 269940893
2825,Database/TIC 355476572.csv,TIC 355476572
2826,Database/TIC 347713631.csv,TIC 347713631
2827,Database/TIC 396811649.csv,TIC 396811649
